plant,policy,network,seed,forecast,trigger_delta,model_scale,fallback,random_tape_sha256,config_sha256,preregistration_sha256,nrmse,violation_pct,transmissions,command_applied_pct,deadline_miss_pct,tx_energy_mj,rx_energy_mj,listen_energy_mj,retry_energy_mj,compute_energy_mj,baseline_energy_mj,actuation_energy_mj,total_modeled_energy_mj,status,setting_id
greenhouse,ET-MPC,N4_contention_duty,2027,persistence,0.035,1.02,hold,1434ba2e777fd9f15a8409ce89b40bb0a97693d3da8a8d03fc6e3c9b4e30f098,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.45654231161303765,46.00694444444444,100,67.0,0.0,259.77600000087307,79.19999999999985,70.95000000000005,42.0,0.4000000000000003,86.39999999999954,724.799999999999,1263.5260000008716,completed,model_1.02
greenhouse,ET-MPC,N4_contention_duty,2028,persistence,0.035,1.02,hold,b396206ca9758ba0892093d387c92c18fc6aa01478a3f6893f1b7e37e68c87a6,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4633881885484361,48.26388888888889,103,66.99029126213593,0.0,269.6160000004979,79.99999999999984,72.95000000000003,50.40000000000001,0.4120000000000003,86.39999999999954,707.9999999999992,1267.7780000004964,completed,model_1.02
greenhouse,ET-MPC,N4_contention_duty,2029,persistence,0.035,1.02,hold,2ed93a154f2a96dbefe3bdefd359d15ca38e1f2d8e920fdfa2eca92c1593f11e,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.457533862563883,47.04861111111111,107,64.48598130841121,0.0,267.6480000020595,83.99999999999983,73.85000000000005,45.60000000000001,0.4280000000000003,86.39999999999954,722.3999999999991,1280.326000002058,completed,model_1.02
greenhouse,ET-MPC,N4_contention_duty,2030,persistence,0.035,1.02,hold,6ad887b52902bb243ab8a8585bc903967a9282b19992df45662316cd38b86fd6,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4585466142175449,46.52777777777778,96,76.04166666666667,0.0,257.80800000150697,75.99999999999986,69.60000000000002,46.800000000000004,0.3840000000000003,86.39999999999954,722.3999999999991,1259.3920000015055,completed,model_1.02
greenhouse,ET-MPC,N4_contention_duty,2031,persistence,0.035,1.02,hold,2d734d8a0c5729b44b3b999923174897e4fd74c05c534de82b7343db52cfb095,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4582997319911905,48.26388888888889,95,74.73684210526316,0.0,232.22400000105495,75.99999999999986,65.05000000000008,38.400000000000006,0.3800000000000003,86.39999999999954,719.9999999999991,1218.4540000010534,completed,model_1.02
greenhouse,ET-MPC,N4_contention_duty,2032,persistence,0.035,1.02,hold,08ac78e1e47b7f5f839504439024575d816b237c936f299884e4f1d973edf840,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4550220061359681,46.875,99,71.71717171717172,0.0,273.55200000079003,74.39999999999986,71.90000000000006,49.200000000000024,0.3960000000000003,86.39999999999954,724.799999999999,1280.6480000007887,completed,model_1.02
greenhouse,ET-MPC,N4_contention_duty,2033,persistence,0.035,1.02,hold,44bace5b49de74e2be026e96413b5ca66a3712d6bd483a5fbd10af9da28d9320,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4567581409242862,48.09027777777778,107,63.55140186915888,0.0,305.04000000113416,83.19999999999983,80.25000000000001,63.60000000000003,0.4280000000000003,86.39999999999954,727.199999999999,1346.1180000011327,completed,model_1.02
greenhouse,ET-MPC,N4_contention_duty,2034,persistence,0.035,1.02,hold,81b93d69fc470c5dceb36c29d5feab77afe7a95f1e5f7d7b3ac9a51b9c29c5d3,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.45808343760964154,47.04861111111111,90,80.0,0.0,224.35200000058921,71.99999999999987,62.40000000000008,31.19999999999999,0.36000000000000026,86.39999999999954,722.3999999999991,1199.1120000005878,completed,model_1.02
greenhouse,ET-MPC,N4_contention_duty,2035,persistence,0.035,1.02,hold,d05e441956e3eab7f4e6de4736a7cc79328881b028527a8d4bc2eacdca4c4417,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.45546054123189195,46.52777777777778,96,71.875,0.0,267.6480000021597,72.79999999999987,70.35000000000002,55.20000000000001,0.3840000000000003,86.39999999999954,729.599999999999,1282.3820000021583,completed,model_1.02
greenhouse,ET-MPC,N4_contention_duty,2036,persistence,0.035,1.02,hold,a3cc64eb06c257558c88a814fbeb000bab001eb5341b303622e2ab70b4b66351,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.45443043861620175,46.52777777777778,100,68.0,0.0,263.71200000119006,79.99999999999984,71.90000000000005,51.60000000000002,0.4000000000000003,86.39999999999954,724.799999999999,1278.8120000011886,completed,model_1.02
greenhouse,ET-MPC,N4_contention_duty,2037,persistence,0.035,1.02,hold,aed4fbbea49089859b091fd655a75c9473462649fce688dbe5fa871d5100df46,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.45194588317132023,46.18055555555556,106,64.15094339622641,0.0,261.7440000008485,83.19999999999983,72.55000000000004,42.00000000000001,0.4240000000000003,86.39999999999954,727.199999999999,1273.5180000008468,completed,model_1.02
greenhouse,ET-MPC,N4_contention_duty,2038,persistence,0.035,1.02,hold,74de08de55de05da32d47e425142084eaf2ce1c332149edc3efbbdbf61f071b5,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4593431765936034,46.875,100,68.0,0.0,259.7760000018211,77.59999999999985,70.45000000000003,45.599999999999994,0.4000000000000003,86.39999999999954,715.1999999999991,1255.4260000018196,completed,model_1.02
greenhouse,ET-MPC,N4_contention_duty,2039,persistence,0.035,1.02,hold,8a7b6bb53017ccfc5cb3d3227cea50e3c1916323d5a6ef86b72f9808cb18bdf3,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4575229410812922,45.83333333333333,95,76.84210526315789,0.0,257.80800000086344,75.19999999999986,69.35000000000005,50.40000000000002,0.3800000000000003,86.39999999999954,724.799999999999,1264.338000000862,completed,model_1.02
greenhouse,ET-MPC,N4_contention_duty,2040,persistence,0.035,1.02,hold,ff690746aa09ce469e2ba992b11e0b5b37ca53e5e3ffa69c07ea184b79e30ffe,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4593353775367656,47.39583333333333,95,73.6842105263158,0.0,261.7440000001233,75.99999999999986,70.30000000000001,51.600000000000016,0.3800000000000003,86.39999999999954,722.3999999999991,1268.824000000122,completed,model_1.02
greenhouse,ET-MPC,N4_contention_duty,2026,persistence,0.035,1.0,zero,58cb042c5af0f37de5a244f162d5b2388a266758c1592bda7f1bf7b87ac8308e,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4832320684465571,43.40277777777778,108,69.44444444444444,0.0,297.1680000023078,85.59999999999982,79.60000000000001,56.400000000000034,0.43200000000000033,86.39999999999954,491.99999999999983,1097.600000002307,completed,buffer_no_buffer
greenhouse,ET-MPC,N4_contention_duty,2027,persistence,0.035,1.0,zero,1434ba2e777fd9f15a8409ce89b40bb0a97693d3da8a8d03fc6e3c9b4e30f098,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.43912892643072393,44.96527777777778,97,74.22680412371135,0.0,255.84000000107673,75.19999999999986,69.00000000000006,44.40000000000001,0.3880000000000003,86.39999999999954,556.8000000000002,1088.0280000010764,completed,buffer_no_buffer
greenhouse,ET-MPC,N4_contention_duty,2028,persistence,0.035,1.0,zero,b396206ca9758ba0892093d387c92c18fc6aa01478a3f6893f1b7e37e68c87a6,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4469479125830021,43.22916666666667,95,77.89473684210526,0.0,228.28800000175434,75.99999999999986,64.3500000000001,33.599999999999994,0.3800000000000003,86.39999999999954,556.7999999999998,1045.8180000017537,completed,buffer_no_buffer
greenhouse,ET-MPC,N4_contention_duty,2029,persistence,0.035,1.0,zero,2ed93a154f2a96dbefe3bdefd359d15ca38e1f2d8e920fdfa2eca92c1593f11e,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4679019238882231,44.44444444444444,108,65.74074074074075,0.0,255.8400000027797,84.79999999999983,72.00000000000006,35.99999999999999,0.43200000000000033,86.39999999999954,499.2,1034.6720000027792,completed,buffer_no_buffer
greenhouse,ET-MPC,N4_contention_duty,2030,persistence,0.035,1.0,zero,6ad887b52902bb243ab8a8585bc903967a9282b19992df45662316cd38b86fd6,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4694858713417709,44.96527777777778,102,71.56862745098039,0.0,301.1040000017676,81.59999999999984,79.05000000000001,69.60000000000004,0.4080000000000003,86.39999999999954,511.19999999999976,1129.3620000017668,completed,buffer_no_buffer
greenhouse,ET-MPC,N4_contention_duty,2031,persistence,0.035,1.0,zero,2d734d8a0c5729b44b3b999923174897e4fd74c05c534de82b7343db52cfb095,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4309295939742447,44.44444444444444,96,77.08333333333333,0.0,251.90400000141912,76.79999999999986,68.80000000000005,48.00000000000001,0.3840000000000003,86.39999999999954,566.4000000000003,1098.688000001419,completed,buffer_no_buffer
greenhouse,ET-MPC,N4_contention_duty,2032,persistence,0.035,1.0,zero,08ac78e1e47b7f5f839504439024575d816b237c936f299884e4f1d973edf840,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4656082933663333,44.61805555555556,107,72.89719626168224,0.0,281.4240000014195,83.19999999999983,76.05000000000003,50.40000000000002,0.4280000000000003,86.39999999999954,504.0000000000002,1081.902000001419,completed,buffer_no_buffer
greenhouse,ET-MPC,N4_contention_duty,2033,persistence,0.035,1.0,zero,44bace5b49de74e2be026e96413b5ca66a3712d6bd483a5fbd10af9da28d9320,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.5074927731065061,45.13888888888889,115,69.56521739130434,0.0,332.5920000025823,87.99999999999982,86.64999999999996,76.80000000000004,0.46000000000000035,86.39999999999954,443.9999999999999,1114.9020000025816,completed,buffer_no_buffer
greenhouse,ET-MPC,N4_contention_duty,2034,persistence,0.035,1.0,zero,81b93d69fc470c5dceb36c29d5feab77afe7a95f1e5f7d7b3ac9a51b9c29c5d3,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.5328000644153797,45.13888888888889,108,70.37037037037037,0.0,291.26400000345683,84.79999999999983,78.29999999999998,58.8,0.43200000000000033,86.39999999999954,407.9999999999998,1007.996000003456,completed,buffer_no_buffer
greenhouse,ET-MPC,N4_contention_duty,2035,persistence,0.035,1.0,zero,d05e441956e3eab7f4e6de4736a7cc79328881b028527a8d4bc2eacdca4c4417,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.5242350955931827,44.44444444444444,112,69.64285714285714,0.0,305.04000000298953,87.19999999999982,81.49999999999997,57.6,0.44800000000000034,86.39999999999954,429.5999999999996,1047.7880000029884,completed,buffer_no_buffer
greenhouse,ET-MPC,N4_contention_duty,2036,persistence,0.035,1.0,zero,a3cc64eb06c257558c88a814fbeb000bab001eb5341b303622e2ab70b4b66351,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.5341041489730907,46.00694444444444,108,67.5925925925926,0.0,283.39200000281835,85.59999999999982,77.15000000000005,51.60000000000001,0.43200000000000033,86.39999999999954,391.1999999999998,975.7740000028176,completed,buffer_no_buffer
greenhouse,ET-MPC,N4_contention_duty,2037,persistence,0.035,1.0,zero,aed4fbbea49089859b091fd655a75c9473462649fce688dbe5fa871d5100df46,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.47400453285185445,44.09722222222222,115,72.17391304347827,0.0,287.3280000014072,90.3999999999998,79.34999999999997,49.20000000000002,0.46000000000000035,86.39999999999954,503.99999999999983,1097.1380000014065,completed,buffer_no_buffer
greenhouse,ET-MPC,N4_contention_duty,2038,persistence,0.035,1.0,zero,74de08de55de05da32d47e425142084eaf2ce1c332149edc3efbbdbf61f071b5,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4083647678257333,44.61805555555556,90,75.55555555555556,0.0,244.03200000196293,70.39999999999988,65.40000000000008,45.6,0.36000000000000026,86.39999999999954,604.8000000000001,1116.9920000019624,completed,buffer_no_buffer
greenhouse,ET-MPC,N4_contention_duty,2039,persistence,0.035,1.0,zero,8a7b6bb53017ccfc5cb3d3227cea50e3c1916323d5a6ef86b72f9808cb18bdf3,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.44834383375606424,44.44444444444444,95,71.57894736842105,0.0,271.58400000117837,73.59999999999987,71.30000000000005,58.800000000000026,0.3800000000000003,86.39999999999954,544.8000000000003,1106.8640000011783,completed,buffer_no_buffer
greenhouse,ET-MPC,N4_contention_duty,2040,persistence,0.035,1.0,zero,ff690746aa09ce469e2ba992b11e0b5b37ca53e5e3ffa69c07ea184b79e30ffe,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4832881893179874,44.79166666666667,103,76.69902912621359,0.0,283.3920000005128,81.59999999999984,75.89999999999999,50.400000000000006,0.4120000000000003,86.39999999999954,487.2000000000001,1065.3040000005124,completed,buffer_no_buffer
greenhouse,ET-MPC,N5_full_stress,2026,persistence,0.02,1.0,hold,0390260898ceae4a4958b99c9341557bdc659bdc96bef114e803ba923b1ef3d8,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.39714704487390096,43.05555555555556,244,15.98360655737705,0.0,1141.4400000051112,105.59999999999975,236.00000000000017,411.5999999999988,0.9760000000000008,86.39999999999954,652.7999999999997,2634.8160000051093,completed,trigger_0.02
greenhouse,ET-MPC,N5_full_stress,2027,persistence,0.02,1.0,hold,32b9d3ce1a04fa909bee5e00fc5598835b37338e7c98ab6415215c89c6ae4896,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.3962601956622387,41.84027777777778,234,16.23931623931624,0.0,1037.1360000072148,113.59999999999972,219.95000000000005,355.1999999999992,0.9360000000000007,86.39999999999954,652.7999999999997,2466.022000007213,completed,trigger_0.02
greenhouse,ET-MPC,N5_full_stress,2028,persistence,0.02,1.0,hold,d0a3a8f19fab0473378ca713fa6e2834e7660ca93d16d11a6f08a60c235f8e1f,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4022682364634659,43.57638888888889,222,20.27027027027027,0.0,993.840000005276,103.99999999999976,209.24999999999994,344.39999999999935,0.8880000000000007,86.39999999999954,621.6,2360.3780000052748,completed,trigger_0.02
greenhouse,ET-MPC,N5_full_stress,2029,persistence,0.02,1.0,hold,d5a6f5046818a2d5e3d12da03a342d26500eb21537323e2206c63eb7c5c69024,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4022756650525078,40.79861111111111,233,14.592274678111588,0.0,1094.208000007426,97.59999999999978,225.10000000000022,392.3999999999989,0.9320000000000007,86.39999999999954,652.7999999999997,2549.4400000074243,completed,trigger_0.02
greenhouse,ET-MPC,N5_full_stress,2030,persistence,0.02,1.0,hold,36781744ffafccaea2485fb19fe462703068feb32b30d27331fed21bd7b46eb1,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.3903881984623547,41.31944444444444,238,14.285714285714286,0.0,1127.6640000051505,98.39999999999978,231.3000000000002,405.5999999999989,0.9520000000000007,86.39999999999954,662.3999999999996,2612.716000005149,completed,trigger_0.02
greenhouse,ET-MPC,N5_full_stress,2031,persistence,0.02,1.0,hold,da3d65eea170bb533fb958b6ff25656fe55ec76775934d093758ad2f9d944091,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.39162943599184735,42.1875,221,18.552036199095024,0.0,976.1280000057516,100.79999999999977,205.0999999999999,335.99999999999955,0.8840000000000007,86.39999999999954,645.5999999999998,2350.91200000575,completed,trigger_0.02
greenhouse,ET-MPC,N5_full_stress,2032,persistence,0.02,1.0,hold,6b4b174bddbf30d274b6c7ec3691a4fcd5cf4f3a307b0fd0c13cad31cfbe35e3,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.43172106148359296,43.57638888888889,234,18.376068376068375,0.0,1027.2960000038179,108.79999999999974,216.69999999999996,349.19999999999936,0.9360000000000007,86.39999999999954,578.4000000000001,2367.7320000038167,completed,trigger_0.02
greenhouse,ET-MPC,N5_full_stress,2033,persistence,0.02,1.0,hold,ac033712d9aba415dc74566084dfa5c93ce25f13b07431847686086a786671d2,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.415444504398859,43.22916666666667,227,18.502202643171806,0.0,1023.3600000027351,99.99999999999977,213.24999999999997,355.1999999999993,0.9080000000000007,86.39999999999954,628.8,2407.9180000027336,completed,trigger_0.02
greenhouse,ET-MPC,N5_full_stress,2034,persistence,0.02,1.0,hold,6396877e93cb07c0d14fabf4e21b44c1f79094a78e474d3238f2e3bd353c7892,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.40048928303078246,37.84722222222222,225,16.88888888888889,0.0,1029.264000004105,99.99999999999977,214.30000000000013,362.39999999999924,0.9000000000000007,86.39999999999954,652.7999999999997,2446.0640000041035,completed,trigger_0.02
greenhouse,ET-MPC,N5_full_stress,2035,persistence,0.02,1.0,hold,a904761446f5f31df1de33d4689015a3a37eeebf62d56f3806c1215c00a1b31c,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4014166302759761,43.22916666666667,225,17.333333333333332,0.0,1017.456000004805,97.59999999999978,211.45000000000005,353.9999999999994,0.9000000000000007,86.39999999999954,650.3999999999997,2418.2060000048036,completed,trigger_0.02
greenhouse,ET-MPC,N5_full_stress,2036,persistence,0.02,1.0,hold,865f428b597205dce5361d639dd38e2e8b479f2f60d4224927a84145248f739f,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4003769250275156,43.40277777777778,229,19.213973799126638,0.0,1033.2000000046248,104.79999999999976,216.5000000000001,359.9999999999992,0.9160000000000007,86.39999999999954,645.5999999999998,2447.416000004623,completed,trigger_0.02
greenhouse,ET-MPC,N5_full_stress,2037,persistence,0.02,1.0,hold,df26c961d5b95bb1fe970a328ac925be870dc2190e8ebdd272dbb19b44f45421,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.3971649662410287,42.01388888888889,235,17.02127659574468,0.0,1100.1120000060405,103.99999999999976,228.1500000000002,391.1999999999989,0.9400000000000007,86.39999999999954,643.1999999999998,2554.002000006039,completed,trigger_0.02
greenhouse,ET-MPC,N5_full_stress,2038,persistence,0.02,1.0,hold,7d819a953261f29c4fb02a8afdc88c44b213bf4a0b61629491ebae5dbd798793,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4068219196636789,42.70833333333333,227,18.502202643171806,0.0,1021.3920000053581,103.99999999999976,214.15000000000012,352.7999999999994,0.9080000000000007,86.39999999999954,647.9999999999998,2427.6500000053566,completed,trigger_0.02
greenhouse,ET-MPC,N5_full_stress,2039,persistence,0.02,1.0,hold,9e17198179947640bc43599c85b2e1076b03a1edaf5fcffb38e20e272fe8d7d6,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4048640723764807,42.53472222222222,218,20.18348623853211,0.0,960.3840000050199,107.99999999999974,204.54999999999993,325.1999999999996,0.8720000000000007,86.39999999999954,628.8,2314.2060000050187,completed,trigger_0.02
greenhouse,ET-MPC,N5_full_stress,2040,persistence,0.02,1.0,hold,e4636148374ccf9cbc16803213ee9b80d6eda9772f903d888674fd723c3a9370,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.380904803458805,40.625,228,17.105263157894736,0.0,1021.3920000052376,105.59999999999975,214.65000000000003,350.3999999999994,0.9120000000000007,86.39999999999954,691.1999999999994,2470.554000005236,completed,trigger_0.02
greenhouse,ET-MPC,N5_full_stress,2026,persistence,0.035,1.0,hold,0390260898ceae4a4958b99c9341557bdc659bdc96bef114e803ba923b1ef3d8,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.39714704487390096,43.05555555555556,195,17.435897435897434,0.0,899.3760000053612,87.99999999999982,187.45000000000002,323.99999999999955,0.7800000000000006,86.39999999999954,652.7999999999997,2238.80600000536,completed,trigger_0.035
greenhouse,ET-MPC,N5_full_stress,2027,persistence,0.035,1.0,hold,32b9d3ce1a04fa909bee5e00fc5598835b37338e7c98ab6415215c89c6ae4896,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.3967132763369448,41.84027777777778,197,15.228426395939087,0.0,885.6000000073066,93.5999999999998,186.74999999999997,305.9999999999998,0.7880000000000006,86.39999999999954,650.3999999999997,2209.5380000073055,completed,trigger_0.035
greenhouse,ET-MPC,N5_full_stress,2028,persistence,0.035,1.0,hold,d0a3a8f19fab0473378ca713fa6e2834e7660ca93d16d11a6f08a60c235f8e1f,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4022682364634659,43.57638888888889,180,21.11111111111111,0.0,783.2640000025198,87.19999999999982,166.54999999999984,265.20000000000016,0.7200000000000005,86.39999999999954,621.6,2010.9340000025195,completed,trigger_0.035
greenhouse,ET-MPC,N5_full_stress,2029,persistence,0.035,1.0,hold,d5a6f5046818a2d5e3d12da03a342d26500eb21537323e2206c63eb7c5c69024,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.4022756650525078,40.79861111111111,194,15.463917525773196,0.0,899.3760000058389,81.59999999999984,185.45000000000013,321.5999999999996,0.7760000000000006,86.39999999999954,652.7999999999997,2228.002000005838,completed,trigger_0.035
greenhouse,ET-MPC,N5_full_stress,2030,persistence,0.035,1.0,hold,36781744ffafccaea2485fb19fe462703068feb32b30d27331fed21bd7b46eb1,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.3903881984623547,41.31944444444444,198,14.141414141414142,0.0,936.7680000044688,83.19999999999983,192.60000000000005,335.99999999999955,0.7920000000000006,86.39999999999954,662.3999999999996,2298.1600000044673,completed,trigger_0.035
greenhouse,ET-MPC,N5_full_stress,2031,persistence,0.035,1.0,hold,da3d65eea170bb533fb958b6ff25656fe55ec76775934d093758ad2f9d944091,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.39162943599184735,42.1875,183,18.579234972677597,0.0,810.8160000038819,80.79999999999984,169.4499999999999,279.59999999999997,0.7320000000000005,86.39999999999954,645.5999999999998,2073.398000003881,completed,trigger_0.035
